location_id,user_id,address,latitude,longitude,elevation,aspect,slope_deg,soil_type,sunlight_hours,hardiness_zone,is_verified
9e4b225f-a60e-4db3-8fde-dc7424b21e19,dc9045c4-aef8-4b75-a917-cd7e742a7965,"6, chemin Noël Couturier, 54379 Mathieu-sur-Mer",-7.245907,-94.167142,1134.0,northwest,34.7,deep well-drained,7.6,10,False
540666c6-965c-4572-b45d-1d85a7ad1f4e,c1c54c63-7575-44e2-8ebb-a94b2cdd0536,,38.273772,101.787056,2517.0,south,,moist well-drained,10.0,6,True
965dd31a-b9f1-4076-87ba-4d13554ea191,c1c54c63-7575-44e2-8ebb-a94b2cdd0536,福島県山武郡横芝光町雷門22丁目11番17号 コーポ東上野993,39.201366,101.23574,536.0,southeast,,sandy loam,10.5,7,False
ee127305-c3de-458a-b6df-1c162ba92c2c,87fd4957-14e3-462a-9dcc-9e740fdf6342,"78124 Santiago Drives, Anthonyland, PR 72466",57.331214,37.058181,1080.0,north,,clay well-drained,11.3,3,True
be39293d-0841-4c50-9313-f4ad37c24a9d,87fd4957-14e3-462a-9dcc-9e740fdf6342,"032 Martinez Little, East Tammyshire, VIC, 2921",56.739009,37.284449,2511.0,southeast,1.9,deep well-drained,9.8,3,False
d8c921e3-65de-4e21-9589-299074a89e50,03842091-33b1-45b5-acae-11314c4000ba,,-52.215781,-21.251252,,flat,3.4,rocky well-drained,11.8,4,False
76b21ba8-b268-47c0-b478-3a3da5fb8f1e,03842091-33b1-45b5-acae-11314c4000ba,"Aenne-Geisler-Allee 8/6, 48037 Suhl",-52.33243,-22.09711,1652.0,southwest,8.9,well-drained acidic,5.1,6,False
fd6ece88-5589-4853-ac8a-795026119d67,03842091-33b1-45b5-acae-11314c4000ba,,-52.151151,-21.882212,1700.0,south,30.1,adaptable,11.3,6,False
f99ac338-65c4-4b0c-a553-1f635db8fc6f,a0ab77e3-9561-4035-b9f9-8e60ee64a7fd,"H.No. 32, Dixit Zila, Durg 631052",29.28062,-178.538074,492.0,northeast,,well-drained acidic,10.1,10,False
d94b741b-76f8-494a-981e-f6f392f9ae38,8eb713e8-12f1-4d0d-aa5e-2fd0ce0b91da,"Rambla Horacio Real 53 Apt. 27 , León, 03854",-25.310345,27.896043,2683.0,southeast,,moist alkaline,6.4,10,True
1261912e-dd24-41c4-9052-9ed5abeb48fc,8eb713e8-12f1-4d0d-aa5e-2fd0ce0b91da,"H.No. 143, Karpe Zila, Davanagere-682100",-26.147267,27.952482,2551.0,west,22.1,rocky alkaline,11.4,8,False
8bccb07f-8c7a-4784-b62f-e5ad55b51c7d,f5656b30-264c-4534-8ee1-28cf74b234e8,"Level 1 070 Kristie Lookout, West Candaceside, NT, 2684",55.314487,36.272004,,west,21.3,adaptable,6.5,2,True
52faad91-f60a-4921-bdc3-14f23987c853,9d3e6479-3b6f-4715-b528-d3fa86d478ff,"H.No. 64, Venkataraman Marg, Tinsukia-003660",-38.563314,80.908914,388.0,southwest,35.7,moist acidic,8.3,6,True
35c71ea0-ffc1-470d-874d-d584b48efe3e,2d581162-b132-46e4-a735-1f54536bceb5,"122 Kathleen Mews Apt. 703, New Alexaland, SD 49108",55.625634,35.888434,2832.0,flat,26.6,rocky well-drained,12.0,3,False
ad2317f7-4e64-4710-98ac-95df98b2265f,2d581162-b132-46e4-a735-1f54536bceb5,"Distrito de Cavalcante, 36, Tupi B, 56648788 Rezende / RS",56.029175,36.105747,2415.0,northeast,44.6,moist to wet,8.1,4,False
ec8b3934-0022-42a9-a51e-e37151e5d6f8,df3b375c-68e7-4d82-87bc-7340edde728c,三重県大田区浅草橋20丁目18番12号,32.353175,-97.172214,1852.0,west,3.9,clay well-drained,6.9,9,False
a78bda28-32b0-4749-a34a-91e655debdcb,3733e0a5-5d26-452d-be7a-d33bcba7672c,"42365 Jones Camp Suite 384, Goodwinhaven, AZ 53701",57.405904,36.06042,2467.0,east,10.1,sandy loam,7.2,4,False
e9bb3415-7528-4ffa-bc02-00e50a778bc5,8f232472-e8f3-4487-8a52-b38e95144702,"Lago da Cruz, Vila Sumaré, 36261-890 Cavalcanti / AP",-14.238381,53.546606,,east,43.0,adaptable,6.3,12,True
91a7c0ab-69a1-43cb-9ff8-163dd753c4f5,a8ced412-a0bc-402f-9252-08968c0ea1e3,,51.896015,0.484672,1773.0,north,,deep well-drained,4.6,5,True
7c071d78-3d24-4033-9995-4cd962fd4f0e,95bb886d-4531-41ad-a697-8dab79b2a03a,"Rambla Gracia Garzón 32, Alicante, 51623",-12.698009,179.671442,928.0,north,32.9,moist to wet,7.0,12,False
a801863b-661b-4102-9e00-f332f30ef6f5,95bb886d-4531-41ad-a697-8dab79b2a03a,"41, avenue de Dumas, 18783 Voisin-sur-Garcia",-12.961463,180.0,491.0,west,16.9,sandy loam,8.9,10,False
e85df2f0-4612-4a50-a278-df0851a41bc7,a64e24bd-d0c1-4a2b-9efa-812cddbe4c8e,"Trevo de Melo, 145, Solar Do Barreiro, 61605194 Cunha / AM",51.18306,39.414844,,north,,sandy well-drained,10.9,5,True
b4223bf4-5429-4ea3-ad7e-6723d14cf441,a64e24bd-d0c1-4a2b-9efa-812cddbe4c8e,,51.046099,38.93271,1901.0,north,26.3,sandy loam,8.3,4,True
3db2e36b-8579-437f-b3a9-2266eeb3e0f8,2ab367da-4704-49fd-9d9d-8b1925483dc7,三重県西多摩郡日の出町虎ノ門21丁目17番13号 隼町シティ392,-53.384799,9.100451,,west,0.9,rocky alkaline,11.3,5,True
02ab637a-2cbd-4668-a8a8-b5f75c86d468,2ab367da-4704-49fd-9d9d-8b1925483dc7,,-52.779598,9.877858,,southeast,0.3,wet,6.9,4,False
7c981d9a-fc13-4072-b6f6-6b56b7c92cf2,31900757-dd85-4069-b3ca-72f367b2683a,,11.691992,99.925164,2739.0,west,3.4,rocky alkaline,10.6,12,True
2ab9d746-017b-425b-ac79-7c31ed8e5b12,d796d156-4e93-48cc-8f1d-5c342329dfdb,"Mia-Hübel-Straße 94, 29267 Freising",-57.780104,-31.22792,2003.0,northeast,,moist alkaline,4.4,4,True
1ffff9fd-94be-4e4e-9a9b-d473a6ef26e0,d796d156-4e93-48cc-8f1d-5c342329dfdb,三重県横浜市青葉区大中16丁目11番10号,-58.606076,-31.295012,144.0,flat,15.6,moist alkaline,11.0,3,False
1ca688ee-dbda-43b6-99e2-b6a8466999f9,1b0bcdae-d981-4633-867d-d6fa006a5e8e,"Paseo Maribel Ortega 61, Cádiz, 02181",-20.468184,161.730132,701.0,west,29.6,rocky alkaline,4.9,10,True
f793ba1c-8a4b-4212-aaa4-5ec565a1557a,f9d1de95-8252-4deb-8a79-26ced37f5d16,"Helge-Löffler-Allee 8-9, 26635 Rathenow",8.017329,-63.223533,963.0,northeast,,moist acidic,9.5,12,True
65b56ba9-c678-48a3-a06e-d5d7b754c107,04ea20f0-affc-477f-bdc8-d00f6ed9be0c,,-55.580049,122.478226,976.0,south,,deep well-drained,4.8,3,True
f96deac2-3b8e-4d18-b52c-41c038d3ff90,7ec51a29-3028-495a-8337-1f326cc339fd,福岡県八千代市皇居外苑9丁目16番19号 パレス東神田620,50.652601,1.950314,,southwest,,moist alkaline,4.4,5,True
0d0da9db-cd91-407e-a00b-2fe0c9383b42,deaabe23-106f-427e-a92f-cd9c3881db38,"H.No. 280, Murthy Chowk, Sultan Pur Majra 186256",-1.167647,-84.414961,,northeast,26.8,moist acidic,6.6,10,True
17287436-4cf8-47f7-bdfd-98f51857c2da,deaabe23-106f-427e-a92f-cd9c3881db38,,-1.029471,-83.835604,445.0,flat,23.5,well-drained acidic,5.2,12,True
5351f6dc-5bbc-4727-a3e2-e0f716798654,deaabe23-106f-427e-a92f-cd9c3881db38,愛媛県西多摩郡日の出町皇居外苑34丁目15番12号 シャルム二つ室623,-1.364389,-84.596514,1677.0,northwest,35.5,clay well-drained,11.2,10,False
5bf91246-f234-4188-9ca9-5982d9f45fad,b17b76e1-b31c-4c99-9a80-aad6d8b2593c,"6 Fernandez Driveway, Lindaland, NSW, 2680",-35.416813,152.206596,1442.0,southeast,,rocky alkaline,5.0,6,False
3be39835-2e82-4dee-81cb-322900ae825c,d9baa35a-f65f-4745-9a51-2be90d7a9a32,,48.629648,0.892341,,flat,,moist alkaline,7.6,6,True
4e562435-fc88-473f-b236-f0a88cf78073,288702da-069d-4acc-95a5-7a5ae56b40d5,神奈川県世田谷区山中新田31丁目8番14号 パレス日光960,-40.052789,-120.815597,,southeast,4.8,moist well-drained,6.5,8,True
a238b958-536b-4dd0-a770-0c7d87c8a4a5,13b461fd-f0a7-498f-8ac6-4d8df293446e,"Avenida de Abilio Ramírez 10, Valencia, 37089",50.020921,15.486016,2889.0,west,15.2,moist well-drained,11.8,6,False
0d109327-c7c0-496a-be50-fb8bffcdcfeb,6d43d404-acb6-4ec9-a138-c13668b66ccd,,9.835044,127.02524,,south,13.1,well-drained acidic,6.7,11,False
9722024a-eed1-4639-a7bd-86e44aa1f661,0440d46a-7246-4030-aef4-06f40e0d169a,"Pergandeallee 5/3, 82917 Rothenburg ob der Tauber",34.077887,138.150075,2097.0,northeast,34.7,sandy well-drained,4.2,10,True
e789a7a7-5b38-40e7-8734-f10367034dda,171b1b58-de27-49fb-b7a2-63cfd69f6be7,"58/02, Vasa Street, Warangal-455247",51.817507,-1.956978,2576.0,flat,,deep well-drained,10.0,5,True
b2b416d8-d66d-4ffe-ae8d-7f977b640a24,171b1b58-de27-49fb-b7a2-63cfd69f6be7,"82/81, More Marg, Guntur-895051",50.942222,-1.549749,,south,,deep well-drained,8.5,6,False
b8c440d4-65d4-4101-8f4c-ea85c22a5158,171b1b58-de27-49fb-b7a2-63cfd69f6be7,"97/716, Shan Street, Bokaro-222676",51.89612,-2.325742,326.0,south,26.4,deep well-drained,5.3,6,False
e6509b0e-55a8-4f38-920c-f0fead86d04d,d8369271-1065-4b34-943b-c958ef074b06,"20/757, Rajagopalan Nagar, Karnal 926403",48.691513,163.928137,1852.0,west,10.3,wet,5.4,4,False
d6de4b9f-77d3-4bdc-aea2-3908c0789afd,d8369271-1065-4b34-943b-c958ef074b06,岩手県浦安市東浅草1丁目26番5号 千塚コーポ436,47.903959,163.909902,,flat,,deep well-drained,9.8,5,False
1177c6c8-0153-4912-8ccf-363933049dd7,a9d37bf3-a3f1-4630-8c79-b02d9152abf5,,-32.42225,151.1529,438.0,west,38.3,sandy loam,5.4,10,False
288e2ce4-bc21-4f97-b42d-f15d4019e78c,51d413f4-19b9-4ce4-8e66-139a8d698c91,,39.28452,115.99577,744.0,northwest,9.3,sandy well-drained,9.6,6,False
10fdd1e3-6f72-404e-98d3-94d92b631a8b,51d413f4-19b9-4ce4-8e66-139a8d698c91,,40.118263,116.156791,712.0,northwest,,well-drained acidic,10.8,6,False
1ba4fd50-7ff6-453c-ae1d-9dfb2edeb1b1,39e3de7b-4fc9-43e3-961e-c8bb74280a1e,"43, boulevard Claire Guillot, 70286 CarpentierVille",-33.011031,149.87334,1076.0,south,,moist alkaline,7.9,10,False
8b64cab2-a600-4757-a2ed-d1b213e61dc0,39e3de7b-4fc9-43e3-961e-c8bb74280a1e,,-33.82608,149.366442,,northeast,,adaptable,10.5,10,False
ee9be681-7475-4008-bce5-bd1e99e6e723,2a5f668c-5d77-439e-83fc-838908016dfd,島根県横浜市鶴見区北上野38丁目18番19号 シャルム氏家521,20.688197,72.621022,1902.0,northwest,,rocky well-drained,7.4,11,True
125a4c68-5b36-416e-ad23-1093925ce794,729ecd3f-b8e1-4600-8132-6c55b245bb0a,三重県印旛郡酒々井町虎ノ門虎ノ門ヒルズ森タワー26丁目8番13号,38.090153,148.780802,1660.0,northwest,,sandy well-drained,6.9,8,True
5e3641f5-61bc-446f-976e-11fa9ad6a864,729ecd3f-b8e1-4600-8132-6c55b245bb0a,"81, avenue de Bonnet, 31896 Maillet",37.281721,149.188481,413.0,west,13.3,moist alkaline,8.6,6,False
3f2574ff-0383-432e-bb24-d532ad13441b,57235584-d391-4998-b018-1f7f12f75df7,"32, boulevard Bouchet, 97666 Camus",-57.777942,-114.799954,,north,23.8,clay well-drained,5.1,2,False
883f3da6-76d4-448d-b5df-d1220f7aff53,57235584-d391-4998-b018-1f7f12f75df7,"Unit 97 83 Tiffany Quad, Fosterberg, WA, 2606",-57.852697,-114.21539,,east,12.0,well-drained,6.8,2,True
34c88ab1-a0c8-4aa9-8937-daf49613f976,5ef6c182-0ff4-4a37-87ec-a489d0e62beb,,66.114458,-6.909764,2162.0,flat,29.4,adaptable,6.3,1,True
5e7f0060-6645-473c-adde-442458ef5cd8,3a037dea-f6b0-4f09-b01c-019b132d46d2,山口県港区東上野20丁目5番15号 山中新田シャルム508,-33.908761,152.044734,,flat,37.3,moist acidic,10.3,8,False
cc711b2e-3c83-45af-a1ae-42674c041753,3a037dea-f6b0-4f09-b01c-019b132d46d2,山口県目黒区上野公園4丁目6番6号 クレスト吾妻橋298,-34.729273,152.664509,1232.0,southwest,14.1,well-drained,11.5,10,True
c326ac93-0e7d-4fa8-b628-9ef0f3206b8f,caa9780d-f41d-4b12-985b-7195ee030a19,,-27.373195,27.038795,364.0,south,42.9,deep well-drained,10.1,9,False
d0ddf54a-ed48-4fd8-be7b-ce090d7bfaa2,0fa1c089-223f-486e-a307-d97d2fe8c0b0,"Acceso de Paca Alemán 728 Piso 8 , Tarragona, 23547",48.698942,129.056011,1350.0,northeast,,well-drained,5.9,6,False
b9f717b1-f6d6-40c4-8f45-d696e556aa20,11239fa1-2181-455d-ac1d-0d33c58509de,"H.No. 73, Solanki Nagar, Buxar 243846",-21.921941,146.160798,1252.0,flat,,moist to wet,5.9,10,False
9fa53c8d-6b55-4990-a379-ecc915770f57,674b3a28-603e-4f5d-94c0-ee3df6d0b0ee,"76, rue Stéphanie Bousquet, 94457 Maréchal",-26.012653,-145.368736,832.0,south,24.1,sandy well-drained,4.4,9,False
07196842-661b-44ba-80be-29ff8f9ad8a7,bfd6c129-53c5-44ec-a07f-97154dcd0a0b,"Gorlitzring 216, 81751 Freising",22.964921,-90.160417,1893.0,southwest,6.1,moist acidic,8.4,11,False
30dc2863-a89a-4d40-92bd-f17d68ad9bed,bfd6c129-53c5-44ec-a07f-97154dcd0a0b,"boulevard Aurélie Brunel, 04511 Saint Claudine-sur-Mer",23.231522,-89.298091,1100.0,east,,moist to wet,7.9,10,False
e27e9e2b-bc1f-4555-b7db-2c0819282aa2,bfd6c129-53c5-44ec-a07f-97154dcd0a0b,"USCGC Horne, FPO AE 02811",23.352217,-90.909853,892.0,south,43.8,well-drained,5.2,9,True
a703df07-881c-49e0-9e2e-c0d5c28a0a54,ed8dc515-c205-4006-8f19-97f90e38d6b9,"Vial María Fernanda Llanos 28 Puerta 5 , Teruel, 38974",-20.177114,-62.008669,2870.0,flat,,clay well-drained,7.4,12,False
4fbb6c89-9360-4878-8841-ba0cc11f7fe5,d3331a6c-ee8e-45f9-993d-fbb2b5027d02,"H.No. 937, Chaudhry Zila, Karnal 415627",5.908497,11.840775,292.0,southeast,,rocky well-drained,6.0,10,True
77de42aa-0cc8-44b1-83da-58f9d3b08795,de3bfdb4-d341-44fd-8445-69c22f57348f,"979 Christine Place, South Belinda, NT, 2687",7.856619,-116.06567,777.0,flat,,clay well-drained,6.1,10,True
7d139881-952e-4968-8953-a002df0ba0db,de3bfdb4-d341-44fd-8445-69c22f57348f,,7.008314,-115.72082,2284.0,northwest,11.6,moist acidic,9.8,10,False
2daf816a-3d73-47b1-b4a9-d22719f68c9a,954147b1-9262-4c88-a0e2-82f419c0728f,"Condomínio Rios, 52, Grajaú, 32224524 da Rocha / DF",17.698025,71.131743,1243.0,south,40.6,sandy loam,10.4,11,False
637c35a3-240a-44e2-b08a-7d6c0330d874,0e0d98a7-743e-416b-aba5-2a564ecbb4b5,"17, Taneja Marg, Proddatur-505477",54.234864,38.404889,2565.0,northwest,36.0,sandy loam,8.1,5,True
c53adedf-7252-4b53-8b3e-c656cc00c6b9,2cd845d1-866d-4902-994c-0e43ab87e218,,20.47008,71.006672,116.0,flat,44.9,moist alkaline,5.5,10,False
7fc57eec-9464-45b5-b32a-d5b694047361,2cd845d1-866d-4902-994c-0e43ab87e218,,20.370397,71.598216,,east,33.2,clay well-drained,5.1,10,False
b987d4bc-7f08-4767-97bb-4237ba46c6e8,cdb667e5-7427-40d0-a6d5-20c91d5a3278,宮崎県山武郡横芝光町幸手37丁目4番1号 シティ松石839,40.374332,115.470185,,northwest,38.6,rocky alkaline,10.2,7,False
85872dcc-a02f-4fbc-aef8-69a480dc162c,611f2b69-09b1-4cfe-b67a-57b0a2dc912a,"Travessa Albuquerque, 11, Vila Engenho Nogueira, 54587731 Teixeira de Melo / SE",59.111561,-18.408219,,northwest,28.0,rocky well-drained,7.7,4,False
10fb009a-3dff-4669-b539-cee96d80a7d3,611f2b69-09b1-4cfe-b67a-57b0a2dc912a,"75089 Kelly Mountain, Lindaport, NV 38806",58.988376,-18.642356,1853.0,north,11.4,well-drained acidic,4.7,2,True
e272d605-1041-4663-b5a7-48f483c86229,4bf898cd-d336-4fc4-bda1-95b9786d6d6b,"07/795, Varty Ganj, Pallavaram-514020",50.08913,-1.392563,216.0,southwest,13.1,deep well-drained,6.3,5,True
2c7c6169-de14-4af1-84e9-fa0265d1e032,4bf898cd-d336-4fc4-bda1-95b9786d6d6b,"Suite 235 735 Brown Slope, New Autumn, NSW, 2628",50.450269,-1.121738,,southwest,13.3,well-drained acidic,5.0,6,False
0a0fdbf6-c6eb-4d8d-9a70-0c88af0328d9,f7de6112-a946-47bd-8d19-951374cf5733,"09, Nagar Chowk, Bellary 841826",51.206759,-45.499807,1177.0,northwest,,moist acidic,6.2,5,False
be0e0da0-f509-4e89-8fcc-ae571471738c,f7de6112-a946-47bd-8d19-951374cf5733,"2/1 Moore Cove, South Sandramouth, VIC, 2619",50.905312,-45.410376,965.0,southeast,25.9,wet,5.3,6,True
ab8c9a11-d78c-419b-9491-9185a5416f35,de80d9a6-3b47-482e-b170-aed8aa11b224,"Parque Barros, Vila Cloris, 93869351 Camargo / ES",12.406927,39.302486,,southwest,24.2,moist well-drained,9.2,11,False
ff5c28c2-cda2-4265-b592-fd24a0bd462f,c4b95769-2523-484f-a5c5-035c9adb58a1,"Rambla de Trinidad Arellano 86 Puerta 6 , Córdoba, 01720",2.536826,19.423595,,southwest,7.4,rocky well-drained,6.4,12,True
b46f284e-1800-44c8-98c8-b981306a8ae0,055af384-9ff4-4aff-89a9-457c5b8c2a53,"79, avenue Julien Boulay, 74268 Grégoire",35.184491,138.85307,1790.0,southwest,37.3,deep well-drained,6.9,6,False
3a5eeae4-e31c-4585-823f-27a081237cfb,055af384-9ff4-4aff-89a9-457c5b8c2a53,"chemin Marc Grenier, 39150 MichaudBourg",34.665312,138.586215,,west,20.1,wet,5.4,8,True
1cbe5f64-450d-4582-81a6-e478875766f8,3770f9a3-a2d8-4a50-8baa-8eeda6ac6484,,-18.145995,-137.142954,897.0,southwest,22.9,well-drained acidic,7.0,11,True
8ce98b89-2615-4b9b-8286-44a7b8ad6850,5671e24f-64bc-45bc-93a4-03c16b3308cb,,63.099149,-103.014836,1335.0,northeast,27.7,sandy well-drained,8.4,3,False
3b5cf980-856f-433d-9341-169a00ac4805,a4936a42-a577-449d-b81b-8a7ee1bc0b3e,,-34.8193,149.348019,992.0,northeast,16.9,clay well-drained,11.6,8,False
aa2cc293-3cef-4c06-8ad3-33eaa50f2ba0,7a1c20fe-f645-4977-b4a9-40f21ec82065,,-31.534274,-84.446493,1595.0,east,42.0,moist alkaline,6.2,10,False
da9dfa29-cd7f-495c-8a84-8a8cacbbc277,64451e57-8cf6-41f6-98db-bacb316a7c56,愛知県八丈島八丈町花川戸1丁目20番1号,34.392164,-66.10798,1587.0,northwest,27.4,moist to wet,10.0,10,False
a56c0747-520b-4624-9e4a-37284ec36f9b,553850fd-e639-4e64-b99d-0b86d4912b18,,-48.077667,-0.746325,863.0,southeast,1.3,moist alkaline,7.3,6,False
fcb2e8ca-6bb6-4bbd-b7e9-938f8c7dddc8,b3201372-5978-48ce-97d3-c5fa4c5eba97,"690/995 Ruiz Cul-de-sac, North Darrell, NT, 1164",-59.280885,-91.129654,1590.0,south,9.1,sandy loam,5.8,3,True
dc4340c0-7b0b-4ee1-9e40-901e1f318afe,095fec28-06a8-4f31-83b9-f65944d47667,,-24.136824,-46.145023,1272.0,north,13.6,moist alkaline,4.7,8,False
0bfa6805-142b-466d-9104-d57daa1fc060,65dca48a-d870-45be-916f-51dbad3c291a,長崎県品川区中小来川40丁目27番14号 松が谷コート159,-39.720021,79.622178,1746.0,west,,well-drained acidic,4.6,8,False
5c8d3a7b-f973-4886-a890-c44e7f667fee,65dca48a-d870-45be-916f-51dbad3c291a,"81 Cannon Loop, Jacksonmouth, TAS, 2504",-39.901313,79.262502,149.0,west,13.8,moist well-drained,8.2,7,True
c9649162-6136-441d-81dd-0951afbbb80d,d93394dc-0bca-4237-9e80-0610a5c8d870,"Vila Carvalho, Jardim Alvorada, 94498697 Nunes de Goiás / BA",-12.981516,143.189142,2459.0,east,30.5,moist to wet,4.9,12,True
91978e7d-7203-425a-8127-f8612514b139,d93394dc-0bca-4237-9e80-0610a5c8d870,宮崎県山武郡九十九里町虎ノ門22丁目21番11号 アーバン入谷931,-13.185814,142.539257,1580.0,flat,,deep well-drained,10.3,10,False
00de0fb0-d4c0-4893-b08b-56fe17231aca,57f255c0-8e21-42ed-aa3b-35e5060a707b,"720 Goodwin Greens Suite 606, Lake Patriciaside, OK 60900",17.207614,70.975861,354.0,north,12.7,moist acidic,11.6,12,False
c4b85184-295d-4190-860a-87c6fcf82c51,57f255c0-8e21-42ed-aa3b-35e5060a707b,"40, avenue Martin Mace, 50442 Ollivier",17.795947,71.719627,2851.0,west,,rocky alkaline,10.4,12,True
fdfaefc4-2fc9-4ccc-9ef3-46204030e7a6,57f255c0-8e21-42ed-aa3b-35e5060a707b,"Yasmin-Häring-Weg 3360, 63526 Gadebusch",17.626604,71.270257,764.0,southeast,15.9,moist alkaline,6.2,10,False
078f5b3e-f191-4307-923b-27461a4c6596,03dbb693-9089-456d-bce0-365e727582d1,"Naserallee 6-7, 83890 Monschau",-25.230113,27.890248,477.0,northeast,15.7,clay well-drained,8.0,10,False
635eb367-58b3-4b8a-8a0d-f3df41e90718,de07531d-9ee4-4738-876a-63c5dedd9d66,"68004 Natalie Drive, New Linda, MI 75719",45.872143,19.369051,1313.0,east,43.7,rocky well-drained,4.5,6,False
e1099aeb-65a5-44ec-a7ae-3f2bb54a6a5d,2e94fbef-b8b5-41b1-b5b7-dd21031f432a,,1.269654,122.747956,1738.0,west,27.8,moist to wet,4.3,12,True
67a72305-71c4-4289-90f6-b2ca0acabd05,4a8af929-2fbf-49e5-8c5b-8c02d9739f16,,26.000241,170.68361,1937.0,northwest,,rocky well-drained,9.8,9,False
bb593d19-9c5b-41ca-ab5c-c57115b7d102,4a8af929-2fbf-49e5-8c5b-8c02d9739f16,"PSC 4060, Box 7315, APO AE 25012",25.006854,170.627006,102.0,northwest,8.0,moist acidic,7.3,9,False
5adce31b-95c0-4330-a64f-052e69737b23,5fa9763d-ad42-4e79-9504-9db0e26485e8,"Largo Farias, 8, Casa Branca, 01558273 Guerra / RN",7.275346,-26.884695,1395.0,flat,,deep well-drained,4.3,10,False
32a5aa4d-720e-4045-895f-9423d5eb171e,5fa9763d-ad42-4e79-9504-9db0e26485e8,"14, Chaudhry Marg, Vijayanagaram 297434",7.884696,-25.964819,1489.0,south,,deep well-drained,7.9,12,False
e9b413d7-a548-4412-a7ef-5448565810bb,679f43a8-dc67-4893-9e12-4374ad8d3d64,"Campo Anna Liz Ferreira, 66, Atila De Paiva, 03349076 Ferreira / MG",-31.210232,48.40431,,northwest,19.7,sandy well-drained,6.2,9,False
198382f1-ac41-458b-a73f-6d31aca02112,2cd13c88-7d18-4c60-8274-0d8965d7040f,群馬県川崎市高津区天神島39丁目23番12号 シティ南赤田198,-0.8104,-102.130641,704.0,east,8.3,moist alkaline,5.5,11,True
5e803ff8-ae84-4fa4-87d1-3e710d1a483f,52d83e60-4c1d-4867-b74f-31c4aa377867,,27.227239,99.553837,1606.0,south,3.5,sandy loam,9.7,8,False
d050559f-fc80-47a8-be81-e15c870e850c,52d83e60-4c1d-4867-b74f-31c4aa377867,,27.785142,99.682637,,north,10.1,moist acidic,6.0,8,True
374ef58b-bd43-4fca-8859-5710a06bde9e,9f1b119e-cdc0-48b0-b7e2-3e79c2a2e94d,"24 Robert Boulevard, St. Nicholas, NSW, 0985",15.060274,15.549008,2935.0,north,29.3,sandy well-drained,12.0,10,False
868a0bd6-642b-4ee8-9960-ced708885a46,9d8a4d1a-b134-43d2-b384-d84854ce03e9,"59927 Ball Unions, Wendychester, NH 16665",-7.476379,80.88898,2357.0,west,44.4,moist well-drained,10.2,11,False
18c484e4-d0c2-48ad-a0cc-afd7d8a81012,03fb1111-d49b-4c6a-95c9-a1f14ac6e89e,,48.734794,0.892981,979.0,flat,17.9,wet,6.3,5,False
79fb82a3-9de8-443e-99d0-3eee0b901bf8,f790c6cd-500f-4572-8c4e-86de5ac09bdd,佐賀県川崎市川崎区中三依7丁目5番11号 北上野シャルム646,18.226725,72.596871,2198.0,south,31.1,wet,7.7,10,True
864b7e19-4f3f-4e73-9312-6d6b49c6dbbe,317f5512-edef-4f90-bba1-667875edc87c,,-19.815893,131.464408,869.0,southwest,15.1,sandy well-drained,4.9,11,False
79b7ff83-694f-4152-a593-348dc30f0579,317f5512-edef-4f90-bba1-667875edc87c,,-19.974307,131.595869,,southwest,,rocky well-drained,11.7,10,False
822f667c-7224-4c49-adf1-10584b241222,eb81cbdb-b7b0-463f-adfe-0efdb5972a44,,41.821509,109.296111,782.0,flat,41.7,moist to wet,11.3,7,True
2ed3ccdb-7907-4f20-ae0e-44158adc8566,eabd9b4f-876c-4d32-9bb4-adb7d6a89b58,"Suite 696 28 Richard Range, South Dave, VIC, 2864",56.209413,37.92492,1374.0,northwest,,rocky well-drained,6.4,2,False
744949f0-f921-40db-ab9c-ec151ad048d6,183ac668-09ff-4bc1-8858-6522dce5be19,"4353 Jermaine Mills Apt. 472, New Stephen, FL 29021",-33.173097,149.349451,2796.0,north,22.5,well-drained acidic,7.5,8,False
6fb371e1-30c1-47ba-813c-3f311a0e3e05,f2aa9a59-b3d6-40fb-a18d-c9efb842e656,"987 Barnett Top, Laraberg, TAS, 2831",39.098987,117.146409,2611.0,north,1.5,moist acidic,4.5,6,False
8acfaa3e-4d77-4fe7-93bd-5ec89fc671ff,5cb2f141-937f-4c65-93a9-f99246443717,"Praça Yan Guerra, 7, Mirante, 14364338 Rios das Pedras / RO",-54.620361,-134.606367,1069.0,south,34.8,moist alkaline,11.6,6,False
28d17744-f39a-4f8c-9001-0959a57152f5,f473065e-f53b-4ca3-8621-54c99298ce16,,45.184437,90.543632,2330.0,flat,12.2,deep well-drained,10.4,5,True
cfc7a25c-17c9-40ae-841a-10f70313ae47,c03c176b-c968-4cdf-85c7-c01a78681b58,"Level 9 8 Tara Motorway, Wrightstad, QLD, 2414",8.415869,66.919409,1826.0,flat,22.9,deep well-drained,9.8,12,False
86236a14-a23b-4cc4-ad48-0c58c43b2eff,9aad5488-e069-468e-93ee-897dc9a3042f,"Rambla Che Zapata 67 Puerta 6 , Segovia, 19698",-21.330504,151.550205,1419.0,southwest,17.8,rocky well-drained,7.1,11,False
7056bf42-74a9-44f4-84c7-12652b310e49,db99b089-7db3-493d-95ec-82bcb7c5fb2f,"Avenida de Elena Expósito 19 Puerta 0 , La Coruña, 33285",41.719298,114.613078,2362.0,west,43.3,rocky alkaline,5.3,7,False
